股票代码,股票名称,变动日期,变动人,变动股数,成交均价,变动后持股数,与董监高关系,董监高职务
SH600641,先导基电,2026-04-20,余舒婷,1700000,9.74,1700000.0,本人,董事
SH600400,红豆股份,2026-04-20,周海江,-4500000,2.03,31242991.0,本人,董事
,雅葆轩,2026-04-17,胡啸宇,-800800,25.53,24488100.0,本人,董事
,艾能聚,2026-04-17,钱玉明,-71000,15.51,7528500.0,本人,董事
,艾能聚,2026-04-17,张良华,-10000,16.19,11345900.0,本人,董事、高级管理人员
SZ301529,福赛科技,2026-04-17,殷敖金,-110000,104.14,6241200.0,本人,董事、高管
SZ301093,华兰股份,2026-04-17,华一敏,100,76.2,9381200.0,本人,董事、高管
SZ300843,胜蓝股份,2026-04-17,赵连军,5300,69.27,5300.0,本人,独立董事
SZ300444,双杰电气,2026-04-17,许专,-600000,15.27,13507800.0,本人,董事
SZ300385,ST雪浪,2026-04-17,杨建平,-2041300,12.4,40190400.0,本人,董事
SZ002271,东方雨虹,2026-04-17,李卫国,-8060000,15.48,470314100.0,本人,董事
SZ002271,东方雨虹,2026-04-17,李卫国,-4500000,16.57,470314100.0,本人,董事
SZ002196,方正电机,2026-04-17,陈林荣,500,14.33,500.0,本人,独立董事
SZ001208,华菱线缆,2026-04-17,张军,-9800,21.8,2064900.0,本人,董事
SH688503,聚和材料,2026-04-17,李浩,-10000,96.32,39000.0,本人,董事
SH688433,华曙高科,2026-04-17,潘良明,62500,10.2,162530.0,,核心技术人员
SH688433,华曙高科,2026-04-17,徐峰,52686,10.2,52686.0,,核心技术人员
SH688362,甬矽电子,2026-04-17,钟磊,-3686,47.58,0.0,,核心技术人员
SH688359,三孚新科,2026-04-17,詹益腾,-70000,100.46,972232.0,,核心技术人员
SH688359,三孚新科,2026-04-17,田志斌,-20000,99.9,504625.0,,核心技术人员
SH688325,赛微微电,2026-04-17,蒋燕波,-8000,121.09,223998.0,本人,董事、高级管理人员
SH688061,灿瑞科技,2026-04-17,郑小明,-10000,33.34,0.0,,核心技术人员
SH605366,宏柏新材,2026-04-17,李明崽,-137000,13.57,414391.0,本人,高级管理人员
SH605298,必得科技,2026-04-17,何明,-73100,54.75,219400.0,本人,董事、高级管理人员
SH605298,必得科技,2026-04-17,丁胜,-73100,54.75,219400.0,本人,董事、高级管理人员
SH603580,*ST艾艾,2026-04-17,费敏怡,300,19.24,600.0,,
SH603063,禾望电气,2026-04-17,陈文锋,90000,27.27,255500.0,本人,高级管理人员
SH603063,禾望电气,2026-04-17,肖安波,90000,27.27,2928000.0,本人,高级管理人员
SH603063,禾望电气,2026-04-17,梁龙伟,90000,27.27,413600.0,本人,高级管理人员
SH603063,禾望电气,2026-04-17,曹阳,12000,27.27,92000.0,本人,高级管理人员
SH603050,科林电气,2026-04-17,陈贺,-7100,19.99,643495.0,本人,董事
SH600753,*ST海钦,2026-04-17,黄国云,1700,12.17,4000.0,,
,雅葆轩,2026-04-16,胡啸宇,-320600,24.26,25288900.0,本人,董事
SZ301529,福赛科技,2026-04-16,殷敖金,-197100,118.31,6351200.0,本人,董事、高管
SZ301529,福赛科技,2026-04-16,杨宏亮,-63600,118.8,853200.0,本人,董事、高管
SZ300017,网宿科技,2026-04-16,刘成彦,-5129200,19.11,122972400.0,本人,董事
SZ002126,银轮股份,2026-04-16,陈敏,-40000,49.48,821000.0,本人,董秘
SH688618,三旺通信,2026-04-16,刘茂明,-5000,42.0,65777.0,,核心技术人员
SH688584,上海合晶,2026-04-16,高璇,108000,6.36,168000.0,,核心技术人员
SH688584,上海合晶,2026-04-16,陈建纲,320000,5.92,520000.0,本人,董事、高级管理人员
SH688584,上海合晶,2026-04-16,钟佑生,200000,7.03,300000.0,,核心技术人员
SH688584,上海合晶,2026-04-16,邹崇生,66000,5.11,118000.0,,核心技术人员
SH688584,上海合晶,2026-04-16,邰中和,106666,6.16,173333.0,本人,董事
SH688584,上海合晶,2026-04-16,焦平海,176666,5.88,293333.0,本人,董事
SH688584,上海合晶,2026-04-16,毛瑞源,138666,7.21,205333.0,本人,董事
SH688584,上海合晶,2026-04-16,林建亨,42000,5.16,72000.0,,核心技术人员
SH688584,上海合晶,2026-04-16,方时彬,8000,11.1,8000.0,本人,高级管理人员
SH688584,上海合晶,2026-04-16,庄子祊,136666,6.66,213333.0,本人,高级管理人员
SH688584,上海合晶,2026-04-16,吴泓明,128000,7.22,188000.0,,核心技术人员
SH688556,高测股份,2026-04-16,张顼,-9730000,14.09,176699845.0,本人,董事、核心技术人员
SH688359,三孚新科,2026-04-16,詹益腾,-50000,95.23,1042232.0,,核心技术人员
SH688359,三孚新科,2026-04-16,田志斌,-10000,96.8,524625.0,,核心技术人员
SH688325,赛微微电,2026-04-16,蒋燕波,-3200,117.98,231998.0,本人,董事、高级管理人员
SH688266,泽璟制药,2026-04-16,ZELIN SHENG（盛泽林）,-273907,101.54,49636620.0,本人,董事、高级管理人员、核心技术人员
SH603588,高能环境,2026-04-16,李卫国,-5077400,15.2,233685089.0,本人,董事
SH603580,*ST艾艾,2026-04-16,费敏怡,300,18.82,300.0,,
SZ301529,福赛科技,2026-04-15,殷敖金,-114100,117.62,6548300.0,本人,董事、高管
SZ301529,福赛科技,2026-04-15,杨宏亮,-101200,117.17,916800.0,本人,董事、高管
SZ002126,银轮股份,2026-04-15,陈敏,-15000,50.13,861000.0,本人,董秘
SZ001316,润贝航科,2026-04-15,刘俊锋,-430900,45.25,5897300.0,本人,董事
SH688667,菱电电控,2026-04-15,苟菁,-6000,138.9,0.0,,核心技术人员
SH688618,三旺通信,2026-04-15,阳桂林,-16436,41.95,12629.0,,核心技术人员
SH688618,三旺通信,2026-04-15,刘茂明,-25000,40.68,70777.0,,核心技术人员
SH688585,上纬新材,2026-04-15,王洪荣,-2700,126.86,8174.0,,核心技术人员
SH688556,高测股份,2026-04-15,张顼,-468627,13.31,186429845.0,本人,董事、核心技术人员
SH688359,三孚新科,2026-04-15,田志斌,-10000,93.0,534625.0,,核心技术人员
SH688325,赛微微电,2026-04-15,蒋燕波,-1759,120.53,235198.0,本人,董事、高级管理人员
SH605305,中际联合,2026-04-15,马东升,-686200,42.87,3301021.0,本人,董事、高级管理人员
SH605305,中际联合,2026-04-15,王喜军(XIJUN EUGENE),-369000,42.87,2475804.0,本人,董事、高级管理人员
SH603588,高能环境,2026-04-15,李卫国,-4954960,15.34,238762489.0,本人,董事
SH603061,金海通,2026-04-15,龙波,2404866,0.0,7749012.0,本人,董事、高级管理人员
SH603061,金海通,2026-04-15,崔学峰,3830009,0.0,12341141.0,本人,董事、高级管理人员
SH603050,科林电气,2026-04-15,陈贺,-40000,20.01,650585.0,本人,董事
SH600753,*ST海钦,2026-04-15,黄国云,2300,12.05,2300.0,,
SZ301529,福赛科技,2026-04-14,殷敖金,-82500,114.73,6662400.0,本人,董事、高管
SZ301529,福赛科技,2026-04-14,杨宏亮,-30800,115.39,1018000.0,本人,董事、高管
SZ301388,欣灵电气,2026-04-14,张彭春,-100000,31.83,4622300.0,本人,董事、高管
SZ300385,ST雪浪,2026-04-14,杨建平,-250000,11.84,42231700.0,本人,董事
SZ300342,天银机电,2026-04-14,赵云文,-49400,51.97,4674500.0,本人,董事、高管
SH688667,菱电电控,2026-04-14,连长震,-200,142.0,18700.0,,核心技术人员
SH688385,复旦微电,2026-04-14,俞剑,6000,17.62,6000.0,本人,高级管理人员
SH688359,三孚新科,2026-04-14,詹益腾,-48271,90.44,1092232.0,,核心技术人员
SH688325,赛微微电,2026-04-14,蒋燕波,-5000,120.8,236957.0,本人,董事、高级管理人员
SH688325,赛微微电,2026-04-14,朱炜礼,-4000,122.5,202000.0,,核心技术人员
SH688231,隆达股份,2026-04-14,荣文凯,-500,32.96,0.0,,核心技术人员
SH688090,瑞松科技,2026-04-14,罗渊,-1000,70.3,11400.0,,
SH688072,拓荆科技,2026-04-14,邓浩,-1500,413.16,3976.0,,核心技术人员
SH688072,拓荆科技,2026-04-14,杨家岭,-1000,414.0,19334.0,,核心技术人员
SH688012,中微公司,2026-04-14,何伟业,-2927,322.0,0.0,,核心技术人员
SH603730,岱美股份,2026-04-14,肖传龙,-360000,9.03,1126569.0,本人,高级管理人员
SH603588,高能环境,2026-04-14,李卫国,-3376400,15.94,243717449.0,本人,董事
SH603051,鹿山新材,2026-04-14,汪加胜,-4628100,21.2,43241401.0,本人,董事
SH600562,国睿科技,2026-04-14,孙红兵,11800,27.62,11800.0,本人,董事
SH600255,鑫科材料,2026-04-14,王生,-525000,3.64,1575000.0,本人,董事、高级管理人员
SZ301260,格力博,2026-04-13,徐友涛,9100,15.29,32900.0,本人,高管
SZ300757,罗博特科,2026-04-13,李良玉,-2000,495.0,13800.0,本人,董秘、董事
SZ300757,罗博特科,2026-04-13,李伟彬,-200,494.11,82500.0,本人,高管
SZ300616,尚品宅配,2026-04-13,彭劲雄,-75000,12.1,16597100.0,本人,董事、高管
SZ300616,尚品宅配,2026-04-13,付建平,-38800,12.11,8335700.0,本人,董事、高管
SZ300342,天银机电,2026-04-13,赵云文,-15600,55.42,4723900.0,本人,董事、高管
SZ000710,贝瑞基因,2026-04-13,高扬,-98100,10.21,20281400.0,本人,董事、高管
SZ000036,华联控股,2026-04-13,苏秦,-17500,5.07,457500.0,本人,高管
SZ000036,华联控股,2026-04-13,孔庆富,-126600,5.03,379900.0,本人,董秘、高管
SH688325,赛微微电,2026-04-13,蒋燕波,-700,119.62,241957.0,本人,董事、高级管理人员
SH688231,隆达股份,2026-04-13,荣文凯,500,33.12,500.0,,核心技术人员
SH603588,高能环境,2026-04-13,李卫国,-1620800,15.98,247093849.0,本人,董事
SH603025,大豪科技,2026-04-13,谭庆,-4106500,14.35,84554649.0,本人,董事
SH603025,大豪科技,2026-04-13,吴海宏,-1508700,14.39,111665391.0,本人,董事
SH601872,招商轮船,2026-04-13,徐晖,-60000,18.17,487890.0,本人,高级管理人员
,驰诚股份,2026-04-10,赵静,-56900,18.59,4296500.0,本人,董事、高级管理人员
,驰诚股份,2026-04-10,翟硕,-15400,18.61,282000.0,本人,高级管理人员
,驰诚股份,2026-04-10,李向前,-4000,18.58,2740000.0,本人,董事
,驰诚股份,2026-04-10,时学瑞,-70087,18.59,4773600.0,本人,高级管理人员
SZ301529,福赛科技,2026-04-10,殷敖金,-32100,116.61,6744900.0,本人,董事、高管
SZ301529,福赛科技,2026-04-10,杨宏亮,-700,116.71,1048800.0,本人,董事、高管
SZ301489,思泉新材,2026-04-10,吴攀,-101000,186.65,4970500.0,本人,董事、高管
SZ301260,格力博,2026-04-10,徐友涛,6500,15.32,23800.0,本人,高管
SZ301260,格力博,2026-04-10,LEE LAWRENCE,15000,15.38,265000.0,本人,董事
SZ300969,恒帅股份,2026-04-10,俞国梅,-48000,122.63,19640000.0,本人,董事
SZ300790,宇瞳光学,2026-04-10,林炎明,-59300,30.05,6026900.0,本人,董事、高管
SZ300616,尚品宅配,2026-04-10,彭劲雄,-75500,12.31,16672100.0,本人,董事、高管
SZ300616,尚品宅配,2026-04-10,付建平,-37500,12.3,8374500.0,本人,董事、高管
SZ300564,筑博设计,2026-04-10,徐江,-200000,15.16,9391200.0,本人,董事、高管
SZ300538,同益股份,2026-04-10,华青春,-100000,14.92,5184700.0,本人,高管
SZ300423,昇辉科技,2026-04-10,纪法清,-856000,8.12,94098700.0,本人,董事、高管
SZ300393,中来股份,2026-04-10,林建伟,-3656100,9.83,163444000.0,本人,董事、高管
SZ300393,中来股份,2026-04-10,林建伟,-217700,10.21,163444000.0,本人,董事、高管
SZ300250,初灵信息,2026-04-10,许平,-40000,21.45,137300.0,本人,董秘
SZ300250,初灵信息,2026-04-10,程涛木,-2400,21.46,7300.0,本人,董事、高管
SZ001313,粤海饲料,2026-04-10,郑石轩,-200500,7.84,863400.0,本人,董事、高管
SZ000710,贝瑞基因,2026-04-10,高扬,-97000,10.41,20379500.0,本人,董事、高管
SZ000036,华联控股,2026-04-10,苏秦,-80000,4.89,475000.0,本人,高管
SH688525,佰维存储,2026-04-10,高嵊昊,-21500,242.0,60000.0,,核心技术人员
SH688268,华特气体,2026-04-10,茹高艺,-1400,105.0,4600.0,本人,高级管理人员、核心技术人员
SH688268,华特气体,2026-04-10,傅铸红,-150263,103.47,534230.0,本人,董事、高级管理人员、核心技术人员
SH688231,隆达股份,2026-04-10,荣文凯,-1000,33.7,0.0,,核心技术人员
SH688208,道通科技,2026-04-10,银辉,-10000,36.52,200148.0,本人,董事
SH688018,乐鑫科技,2026-04-10,王栋,-2000,152.31,17052.0,,核心技术人员
SH603681,永冠新材,2026-04-10,吕新民,423300,17.59,62761420.0,本人,董事
SH603283,赛腾股份,2026-04-10,孙丰,-540000,46.59,50813138.0,本人,董事、高级管理人员
SH603283,赛腾股份,2026-04-10,孙丰,-480000,41.72,50333138.0,本人,董事、高级管理人员
SH603219,富佳股份,2026-04-10,涂自群,-26300,17.02,947720.0,本人,高级管理人员
SH603197,保隆科技,2026-04-10,王胜全,60000,18.68,978790.0,本人,董事、高级管理人员
SH603197,保隆科技,2026-04-10,文剑峰,50000,18.68,670701.0,本人,高级管理人员
SH603025,大豪科技,2026-04-10,谭庆,-650000,14.23,88661149.0,本人,董事
SH603025,大豪科技,2026-04-10,吴海宏,-650000,14.23,113174091.0,本人,董事
SH601601,中国太保,2026-04-10,张毓华,12800,38.96,12800.0,本人,高级管理人员
SH600410,华胜天成,2026-04-10,申龙哲,-40300,27.48,1310000.0,本人,董事
SH600400,红豆股份,2026-04-10,周海江,-3413700,2.06,35742991.0,本人,董事
,驰诚股份,2026-04-09,时学瑞,-10000,18.55,4843687.0,本人,高级管理人员
SZ301529,福赛科技,2026-04-09,殷敖金,-56700,117.5,6777000.0,本人,董事、高管
SZ301489,思泉新材,2026-04-09,吴攀,-116400,185.12,5071600.0,本人,董事、高管
SZ301336,趣睡科技,2026-04-09,李亮,-62300,51.3,1695100.0,本人,董事、高管
SZ301305,朗坤科技,2026-04-09,杨友强,-150000,25.27,6674000.0,本人,董事、高管
SZ301260,格力博,2026-04-09,LEE LAWRENCE,15000,15.28,250000.0,本人,董事
SZ301235,华康洁净,2026-04-09,谭平涛,-201800,40.0,44953000.0,本人,董事
SZ300913,兆龙互连,2026-04-09,沈福良,-10700,52.96,138400.0,本人,高管
SZ300790,宇瞳光学,2026-04-09,林炎明,-400000,30.1,6086200.0,本人,董事、高管
SZ300760,迈瑞医疗,2026-04-09,李朝阳,5000,157.19,100000.0,本人,高管
SZ300757,罗博特科,2026-04-09,李良玉,-500,499.0,15800.0,本人,董秘、董事
SZ300616,尚品宅配,2026-04-09,彭劲雄,-75000,12.12,16747600.0,本人,董事、高管
SZ300616,尚品宅配,2026-04-09,付建平,-38600,12.12,8412000.0,本人,董事、高管
SZ300538,同益股份,2026-04-09,邵羽南,-7800,14.86,28671500.0,本人,董事
SZ300538,同益股份,2026-04-09,华青春,-50000,14.62,5284700.0,本人,高管
SZ300423,昇辉科技,2026-04-09,纪法清,-1258900,8.1,94954700.0,本人,董事、高管
SZ300393,中来股份,2026-04-09,林建伟,-3000000,10.08,167317900.0,本人,董事、高管
SZ300393,中来股份,2026-04-09,林建伟,-1123700,10.31,167317900.0,本人,董事、高管
SZ002952,亚世光电,2026-04-09,林雪峰,-90300,26.97,18879900.0,本人,董事
SZ002832,比音勒芬,2026-04-09,申金冬,110000,17.42,15801000.0,本人,董事
SZ001209,洪兴股份,2026-04-09,柯国民,-20000,20.33,16887400.0,本人,董事
SZ000710,贝瑞基因,2026-04-09,高扬,-906500,10.36,20476500.0,本人,董事、高管
SZ000058,深赛格,2026-04-09,周喜钦,100,8.09,100.0,本人,高管
SH688667,菱电电控,2026-04-09,连长震,-1000,114.4,18900.0,,核心技术人员
SH688409,富创精密,2026-04-09,陈悉遥,-4919,98.0,14758.0,本人,高级管理人员
SH688398,赛特新材,2026-04-09,汪坤明,-220000,24.02,61660000.0,本人,董事
SH688127,蓝特光学,2026-04-09,李青松,-10000,69.28,812500.0,,核心技术人员
SH603730,岱美股份,2026-04-09,肖传龙,-10000,9.39,1486569.0,本人,高级管理人员
SH603681,永冠新材,2026-04-09,吕新民,465400,17.39,62338120.0,本人,董事
SH603283,赛腾股份,2026-04-09,孙丰,-808140,46.56,52453138.0,本人,董事、高级管理人员
SH603283,赛腾股份,2026-04-09,孙丰,-1100000,41.02,51353138.0,本人,董事、高级管理人员
SH603219,富佳股份,2026-04-09,涂自群,-47000,16.74,974020.0,本人,高级管理人员
SH603025,大豪科技,2026-04-09,谭庆,-400000,13.94,89311149.0,本人,董事
SH603025,大豪科技,2026-04-09,吴海宏,-400000,13.94,113824091.0,本人,董事
SH601633,长城汽车,2026-04-09,赵国庆,159606,13.61,1434606.0,本人,董事
SH601633,长城汽车,2026-04-09,穆峰,106404,13.61,1967304.0,本人,高级管理人员
SH601633,长城汽车,2026-04-09,李红栓,127685,13.61,531440.0,本人,董事
SH601633,长城汽车,2026-04-09,卢彩娟,8512,13.61,34557.0,本人,董事
SH600400,红豆股份,2026-04-09,周海江,-4586300,2.06,39156691.0,本人,董事
,驰诚股份,2026-04-08,赵静,-80000,18.75,4353400.0,本人,董事、高级管理人员
,驰诚股份,2026-04-08,翟硕,-7800,18.84,297400.0,本人,高级管理人员
,驰诚股份,2026-04-08,李向前,-48000,18.9,2744000.0,本人,董事
,驰诚股份,2026-04-08,时学瑞,-81000,18.75,4853687.0,本人,高级管理人员
,吉冈精密,2026-04-08,张英杰,-60000,12.04,3405781.0,本人,董事、高级管理人员
SZ301529,福赛科技,2026-04-08,殷敖金,-60000,115.88,6833700.0,本人,董事、高管
SZ301529,福赛科技,2026-04-08,杨宏亮,-500,115.0,1049500.0,本人,董事、高管
SZ301336,趣睡科技,2026-04-08,李亮,-10200,52.3,1757400.0,本人,董事、高管
SZ301305,朗坤科技,2026-04-08,杨友强,-61000,25.49,6824000.0,本人,董事、高管
SZ300913,兆龙互连,2026-04-08,沈福良,-2100,52.4,149100.0,本人,高管
SZ300802,矩子科技,2026-04-08,崔岺,-50000,19.04,1090000.0,本人,董事、高管
SZ300757,罗博特科,2026-04-08,李良玉,-1000,475.0,16300.0,本人,董秘、董事
SZ300757,罗博特科,2026-04-08,李伟彬,-7300,480.0,82700.0,本人,高管
SZ300589,江龙船艇,2026-04-08,赵盛华,-554200,16.2,17351000.0,本人,董事
SZ300538,同益股份,2026-04-08,邵羽南,-898200,13.85,28679300.0,本人,董事
SZ300538,同益股份,2026-04-08,邵羽南,-252200,14.89,28679300.0,本人,董事
SZ300538,同益股份,2026-04-08,华青春,-50000,14.89,5334700.0,本人,高管
SZ300468,四方精创,2026-04-08,陈荣发,-7300,29.88,621900.0,本人,董事、高管
SZ300395,菲利华,2026-04-08,刘俊龙,-1400,99.5,184600.0,本人,高管
SZ300393,中来股份,2026-04-08,林建伟,-931900,10.14,171441600.0,本人,董事、高管
SZ300393,中来股份,2026-04-08,林建伟,-1960000,10.08,171441600.0,本人,董事、高管
SZ002952,亚世光电,2026-04-08,林雪峰,-14100,26.8,18970200.0,本人,董事
SZ002832,比音勒芬,2026-04-08,申金冬,200000,17.27,15691000.0,本人,董事
SZ002382,蓝帆医疗,2026-04-08,张永臣,10000,8.04,45300.0,本人,高管
SZ002115,三维通信,2026-04-08,李越伦,-700000,12.32,76912700.0,本人,董事、高管
SZ002104,恒宝股份,2026-04-08,钱京,-3160000,15.69,127139100.0,本人,董事、高管
SZ000681,视觉中国,2026-04-08,柴继军,-888300,20.67,26095500.0,本人,董事、高管
SH688617,惠泰医疗,2026-04-08,成正辉,11730,84.01,23562962.0,本人,董事、高级管理人员
SH688603,天承科技,2026-04-08,费维,-49200,85.34,148623.0,本人,高级管理人员
SH688592,司南导航,2026-04-08,翟传润,-60000,42.45,462033.0,本人,董事
SH688398,赛特新材,2026-04-08,汪坤明,-186624,24.05,61880000.0,本人,董事
SH688325,赛微微电,2026-04-08,朱炜礼,-8000,121.6,206000.0,,核心技术人员
SH688208,道通科技,2026-04-08,银辉,-10000,35.0,210148.0,本人,董事
SH688192,迪哲医药,2026-04-08,XIAOLIN ZHANG,532500,9.61,9033972.0,本人,董事、高级管理人员、核心技术人员
SH688045,必易微,2026-04-08,谢朋村,78000,15.0,12922050.0,本人,董事
SH688045,必易微,2026-04-08,文鹏,4920,15.0,4920.0,,核心技术人员
SH605136,丽人丽妆,2026-04-08,叶茂,20000,10.36,30000.0,本人,董事
SH603681,永冠新材,2026-04-08,吕新民,350000,17.38,61872720.0,本人,董事
